DOI,Link
"10.1109/ICCD.2016.7753347","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006802425&doi=10.1109%2fICCD.2016.7753347&partnerID=40&md5=5fb841273420ffb45a24908aca631cdf"
"10.1109/CEC.2016.7744315","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008245271&doi=10.1109%2fCEC.2016.7744315&partnerID=40&md5=2220bdbcdf38e0a3ac175d54d41fe6ae"
"10.15439/2016F82","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007155229&doi=10.15439%2f2016F82&partnerID=40&md5=d992c2194ad9bc89c1eeec56ff2b7feb"
"10.1145/2950290.2983950","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997079980&doi=10.1145%2f2950290.2983950&partnerID=40&md5=dd0ed2fc90581d81d2c401455779dc25"
"10.1145/2950290.2950322","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997287956&doi=10.1145%2f2950290.2950322&partnerID=40&md5=a99052c8d4b489c7e7e00ddb5685b4c5"
"10.11897/SP.J.1016.2016.02355","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996879754&doi=10.11897%2fSP.J.1016.2016.02355&partnerID=40&md5=49876f383fcc2e9b1462eae0b96ae9b3"
"10.1145/2950290.2950324","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997418602&doi=10.1145%2f2950290.2950324&partnerID=40&md5=dda5f661050c3d8d817424775170a2d3"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997482003&partnerID=40&md5=9000e006ec7780868fabfaa056e67343"
"10.1145/2984043.2984048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997171417&doi=10.1145%2f2984043.2984048&partnerID=40&md5=a2b608ed6789d20f4e8a82e4cc8ebbd8"
"10.1109/QRS.2016.48","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995519530&doi=10.1109%2fQRS.2016.48&partnerID=40&md5=25ea0c780048802f0ff532d40d293b5b"
"10.1109/QRS.2016.47","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995460758&doi=10.1109%2fQRS.2016.47&partnerID=40&md5=42f18de36d7c7f09fc8fda991558b9b1"
"10.1145/2976767.2976784","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008457425&doi=10.1145%2f2976767.2976784&partnerID=40&md5=88998acbb79e9908c188e511aa29c19d"
"10.1016/j.jss.2016.07.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978296497&doi=10.1016%2fj.jss.2016.07.001&partnerID=40&md5=54b4aa438e517abb41122f7056ab338d"
"10.1016/j.jisa.2016.06.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977630269&doi=10.1016%2fj.jisa.2016.06.001&partnerID=40&md5=9c067d5e32b8ac3b346faae56cce04ca"
"10.3390/ijms17101665","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017068625&doi=10.3390%2fijms17101665&partnerID=40&md5=e81b19db96f43b6ce24349f3bd2d81cc"
"10.1145/2993288.2993292","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999089868&doi=10.1145%2f2993288.2993292&partnerID=40&md5=ce16a402d77a1b387588b9a0a274499c"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999274571&partnerID=40&md5=3e1c8f78d1c471d81ff98d72398cab32"
"10.1016/j.scico.2016.05.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967185851&doi=10.1016%2fj.scico.2016.05.004&partnerID=40&md5=d1477a517632101405a40f350ede6d36"
"10.1145/2976002.2976003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039933047&doi=10.1145%2f2976002.2976003&partnerID=40&md5=7c0353152452306e2cf89133fa71f3f6"
"10.4018/978-1-5225-0983-7.ch035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015922582&doi=10.4018%2f978-1-5225-0983-7.ch035&partnerID=40&md5=6ae386b4b85e9df8591f7a02710feea1"
"10.1145/2970276.2970345","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989186825&doi=10.1145%2f2970276.2970345&partnerID=40&md5=10d71328609efd0d992450165f4968a2"
"10.1145/2970276.2970361","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989182830&doi=10.1145%2f2970276.2970361&partnerID=40&md5=01c65b4c53f73b4010b505727e8e901a"
"10.1109/COMPSAC.2016.48","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988037295&doi=10.1109%2fCOMPSAC.2016.48&partnerID=40&md5=d23d993aad22fb98202876fd9f268158"
"10.1109/COMPSAC.2016.136","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988027359&doi=10.1109%2fCOMPSAC.2016.136&partnerID=40&md5=b63710d72845888fd9c63cb1617c0405"
"10.1093/bioinformatics/btw181","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983261954&doi=10.1093%2fbioinformatics%2fbtw181&partnerID=40&md5=0df83c1565d60cc1b7470b409106d0bb"
"10.1109/ICICCS.2016.7542311","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985993338&doi=10.1109%2fICICCS.2016.7542311&partnerID=40&md5=f45af69a290d24ec23a84b0fd924ed34"
"10.1109/ICSTW.2016.17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992223575&doi=10.1109%2fICSTW.2016.17&partnerID=40&md5=fbb0b95bda86f8320c7532e4a3168c9c"
"10.13328/j.cnki.jos.004844","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981352070&doi=10.13328%2fj.cnki.jos.004844&partnerID=40&md5=5439dd5eb9e0ed7d9b053dbdd0821cc7"
"10.1109/ICSTW.2016.43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992176667&doi=10.1109%2fICSTW.2016.43&partnerID=40&md5=7a3332af471e4128387526a9953ec396"
"10.1109/ICSTW.2016.21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992195731&doi=10.1109%2fICSTW.2016.21&partnerID=40&md5=9c287168ab33beb5e633bafacbda70a2"
"10.1109/ICSTW.2016.25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992222115&doi=10.1109%2fICSTW.2016.25&partnerID=40&md5=f7a1ebc4a978afcb286b920b20848b39"
"10.1109/ICSTW.2016.28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992184216&doi=10.1109%2fICSTW.2016.28&partnerID=40&md5=d494ea260e4c3e8ecc95a23b2628e5ed"
"10.1109/ICSTW.2016.23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992187764&doi=10.1109%2fICSTW.2016.23&partnerID=40&md5=457502ff3bfd55c54e4b3aea487a56e3"
"10.1016/j.jlamp.2016.02.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010868697&doi=10.1016%2fj.jlamp.2016.02.002&partnerID=40&md5=579f413de5df2de3a6aff1f013c4cf39"
"10.1109/ICSTW.2016.41","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992223405&doi=10.1109%2fICSTW.2016.41&partnerID=40&md5=8557bc12acd726a91c874c7dd04691a6"
"10.1109/ICSTW.2016.45","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992184039&doi=10.1109%2fICSTW.2016.45&partnerID=40&md5=2c1eb395c30188d4cf542903420b6d9e"
"10.1109/ICSTW.2016.37","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992184224&doi=10.1109%2fICSTW.2016.37&partnerID=40&md5=69be5cfbeea460b1bd3ae46eb19e471b"
"10.1109/ICSTW.2016.29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992188057&doi=10.1109%2fICSTW.2016.29&partnerID=40&md5=69b302a57f396d9853d1c46c6ab910cc"
"10.1145/2931037.2931038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984865403&doi=10.1145%2f2931037.2931038&partnerID=40&md5=b1a090f70fa5481b41dd0c8289130599"
"10.1145/2931037.2948707","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984920723&doi=10.1145%2f2931037.2948707&partnerID=40&md5=7a7672c5fe1e7914acb9304daa332239"
"10.1145/2931037.2931040","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984914947&doi=10.1145%2f2931037.2931040&partnerID=40&md5=fdae4350095cbe7dd23a3101e4d5bec2"
"10.1145/2931037.2931062","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984907998&doi=10.1145%2f2931037.2931062&partnerID=40&md5=ba66a1da8073b4596a77bcfac657d2c9"
"10.1109/ICST.2016.18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983247238&doi=10.1109%2fICST.2016.18&partnerID=40&md5=c0d0e7cc30a53cbdb4a4559fdb5ce5c3"
"10.1145/2931037.2931039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984918495&doi=10.1145%2f2931037.2931039&partnerID=40&md5=191f09b501c6c7b93eb3b585e59efa33"
"10.1109/ICST.2016.10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983266544&doi=10.1109%2fICST.2016.10&partnerID=40&md5=670d93fe52e1acae10dd6c8e8e870190"
"10.1109/ICST.2016.39","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983247083&doi=10.1109%2fICST.2016.39&partnerID=40&md5=04606fae41df77f10e776919591e07f4"
"10.1109/ICST.2016.22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983372674&doi=10.1109%2fICST.2016.22&partnerID=40&md5=80c2be6cac4ba10837794f82f311c536"
"10.1007/s10270-014-0428-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903413762&doi=10.1007%2fs10270-014-0428-y&partnerID=40&md5=d3e13c4af07ea00e48d6ad314c7ae3bf"
"10.1016/j.jestch.2015.11.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015368838&doi=10.1016%2fj.jestch.2015.11.006&partnerID=40&md5=4d797054ae959cbb53b661c71ee7f359"
"10.1145/2915970.2915992","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978517877&doi=10.1145%2f2915970.2915992&partnerID=40&md5=4d53215f5bbc4ce7aea04d36e3a3db4b"
"10.1109/LATW.2016.7483363","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978531510&doi=10.1109%2fLATW.2016.7483363&partnerID=40&md5=2bdba087540cd78c20b81df32274df37"
"10.1093/bioinformatics/btv692","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973344377&doi=10.1093%2fbioinformatics%2fbtv692&partnerID=40&md5=ca120fa1dff27c2d43b09bd5d3731d8c"
"10.1109/ISQED.2016.7479191","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973908854&doi=10.1109%2fISQED.2016.7479191&partnerID=40&md5=e77c612c92cf8932f29db24a96cac67f"
"10.1109/VTS.2016.7477281","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973925415&doi=10.1109%2fVTS.2016.7477281&partnerID=40&md5=5aa10d230a67d051c24ca06266e161f5"
"10.1145/2884781.2884821","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971378332&doi=10.1145%2f2884781.2884821&partnerID=40&md5=e0b98599e6d9ca6003b9efe662972b55"
"10.1145/2897010.2897012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974624127&doi=10.1145%2f2897010.2897012&partnerID=40&md5=c354e875267b85637dc0e734eea747c9"
"10.1145/2884781.2892655","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026629299&doi=10.1145%2f2884781.2892655&partnerID=40&md5=6abf0eb6de55cdc012cfb7b3ca46f16b"
"10.1145/2889160.2891038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026645852&doi=10.1145%2f2889160.2891038&partnerID=40&md5=0cf9beead9d4e2466b2429fda4e6d276"
"10.1145/2896921.2896933","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974603994&doi=10.1145%2f2896921.2896933&partnerID=40&md5=f2dba09a57090d84449a50318d292457"
"10.1145/2896995.2896996","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974602487&doi=10.1145%2f2896995.2896996&partnerID=40&md5=1712861ec7fa04e89636729fed80d00e"
"10.1145/2897010.2897018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974652973&doi=10.1145%2f2897010.2897018&partnerID=40&md5=15c780433018976a84b9fd19678a4754"
"10.1145/2896941.2896944","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984601520&doi=10.1145%2f2896941.2896944&partnerID=40&md5=5ad3ede95c26203f063cd805abf71b2e"
"10.1145/2884781.2884787","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971414281&doi=10.1145%2f2884781.2884787&partnerID=40&md5=43421b101cb5f34fe9ab8b9e547fa322"
"10.1145/2897073.2897712","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983527072&doi=10.1145%2f2897073.2897712&partnerID=40&md5=f10683ed84f7fb06959701a3eaae5dfb"
"10.1145/2896971.2896981","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011024018&doi=10.1145%2f2896971.2896981&partnerID=40&md5=589c773bf3b8d5196d0ac6b68b666ac0"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974628223&partnerID=40&md5=212fa860ee0d73f5fc937fce3b2e392d"
"10.1145/2897010.2897015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974531642&doi=10.1145%2f2897010.2897015&partnerID=40&md5=04ec974edc515f6789057a5f6d148f6a"
"10.1016/j.jss.2016.01.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960906097&doi=10.1016%2fj.jss.2016.01.007&partnerID=40&md5=813130da8e724734fafad07f792654a3"
"10.1016/j.scico.2016.01.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956598573&doi=10.1016%2fj.scico.2016.01.003&partnerID=40&md5=cb79cb04a52124311c7614835da65be5"
"10.1109/UPCON.2015.7456734","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968560973&doi=10.1109%2fUPCON.2015.7456734&partnerID=40&md5=0c18360f0ac9e4baca181fffa7b3dfd5"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052642218&partnerID=40&md5=a3db8129751a53dd82e309652b3944da"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988345153&partnerID=40&md5=f10417d2aad10c1c762d0ff6ba8926ac"
"10.1145/2905055.2905094","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988667237&doi=10.1145%2f2905055.2905094&partnerID=40&md5=0e2d5b29ccf0280d7aa73d2e99519e0b"
"10.1016/j.entcs.2016.01.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961784525&doi=10.1016%2fj.entcs.2016.01.002&partnerID=40&md5=04cd7e51bdba02b7a8bc6ad3e5cd594a"
"10.1186/s12859-016-0935-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957880348&doi=10.1186%2fs12859-016-0935-7&partnerID=40&md5=b0db01b02c950b36fdaac339ba0e13ef"
"10.1145/2866614.2866626","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961137471&doi=10.1145%2f2866614.2866626&partnerID=40&md5=29e0f17efdbb327c3cfd3b2ef8ec8e5f"
"10.1109/ISSRE.2015.7381815","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964910237&doi=10.1109%2fISSRE.2015.7381815&partnerID=40&md5=d6cd55f1fe5b648bf7aca59f4e5b0ea5"
"10.3390/ijms17010086","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954232861&doi=10.3390%2fijms17010086&partnerID=40&md5=3c0b0b9940f86a4d214f94f9a3e92869"
"10.1109/ICCAD.2015.7372619","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964452691&doi=10.1109%2fICCAD.2015.7372619&partnerID=40&md5=0c355daa5eaaefd8525f38a51e9078a5"
"10.1109/ASE.2015.40","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963894358&doi=10.1109%2fASE.2015.40&partnerID=40&md5=3d82936b124843aca293b83d7e099b00"
"10.1109/ASE.2015.14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963836318&doi=10.1109%2fASE.2015.14&partnerID=40&md5=a9c01f9dadd5a7eb5abfa871ac51e17e"
"10.1080/01969722.2016.1128763","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958041696&doi=10.1080%2f01969722.2016.1128763&partnerID=40&md5=c42e9e629da890cbb1d4b5404eaafa74"
"10.4467/20838476SI.16.017.6198","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027866342&doi=10.4467%2f20838476SI.16.017.6198&partnerID=40&md5=274beec4663a23def7271529438cadba"
"10.1007/978-3-319-49094-6_14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998980245&doi=10.1007%2f978-3-319-49094-6_14&partnerID=40&md5=6b7365b6b71d0a89928f5645a83a520d"
"10.1007/978-981-10-3433-6_45","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009508839&doi=10.1007%2f978-981-10-3433-6_45&partnerID=40&md5=945ff6bfdb966df4acbeaf85a64a1de8"
"10.1007/978-3-319-47443-4_10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992445107&doi=10.1007%2f978-3-319-47443-4_10&partnerID=40&md5=7e1462ed1be413ebee2245db7334872d"
"10.1007/978-3-662-49381-6_24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961216824&doi=10.1007%2f978-3-662-49381-6_24&partnerID=40&md5=50254f46fd81dbe801e9e235b6ec5e7a"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967235639&partnerID=40&md5=7082ec59b5aa868ff600d38e94b53a3a"
"10.1007/978-3-319-47443-4_8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992472465&doi=10.1007%2f978-3-319-47443-4_8&partnerID=40&md5=0ea89e3ebbd4004769d4dd6ccde5523b"
"10.1007/978-3-319-42092-9_44","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978269584&doi=10.1007%2f978-3-319-42092-9_44&partnerID=40&md5=5a78e26560f5f05a30a9a09477149916"
"10.1007/978-3-319-39639-2_9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976371582&doi=10.1007%2f978-3-319-39639-2_9&partnerID=40&md5=1ff47ae2ac069037f95c50b7d73e5624"
"10.1016/j.procs.2016.05.298","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978499794&doi=10.1016%2fj.procs.2016.05.298&partnerID=40&md5=0cfa6c6b085add38ef31acf2c1634bf4"
"10.1007/978-3-662-49381-6_23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961219243&doi=10.1007%2f978-3-662-49381-6_23&partnerID=40&md5=cfb6065d8cdc314bbf566b90fdf8b13c"
"10.5277/e-Inf160102","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994017761&doi=10.5277%2fe-Inf160102&partnerID=40&md5=2455c842e4acea237dc371964bad59d9"
"10.1155/2016/6589140","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994577794&doi=10.1155%2f2016%2f6589140&partnerID=40&md5=fdd8064b3fac835b12f85d9bc8a57ef9"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996841782&partnerID=40&md5=6a020673a9041695ad69208782a5e7d9"
"10.1007/978-3-319-39378-0_55","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976642037&doi=10.1007%2f978-3-319-39378-0_55&partnerID=40&md5=d276108c211c13cab23d4b3c4971fb7e"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995938220&partnerID=40&md5=838a35e3c26f7b1a8751d472ec07aaaf"
"10.1016/j.procs.2016.07.315","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983403554&doi=10.1016%2fj.procs.2016.07.315&partnerID=40&md5=2641d85a7c6838389a25b6ef7e085421"
"10.1007/978-3-319-39696-5_20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976605241&doi=10.1007%2f978-3-319-39696-5_20&partnerID=40&md5=ed7608d9043acf4bed4c0ca8f8864469"
"10.14257/ijsia.2016.10.8.37","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990062858&doi=10.14257%2fijsia.2016.10.8.37&partnerID=40&md5=86730a458e2c521c35b7c176ff61ae0e"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996899207&partnerID=40&md5=0354846533e093d83727248e596cd599"
"10.1007/978-3-319-48989-6_10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996551437&doi=10.1007%2f978-3-319-48989-6_10&partnerID=40&md5=cf0ac40a5f291449fb06dcc3ec63e787"
"10.1007/978-3-319-45823-6_32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988484538&doi=10.1007%2f978-3-319-45823-6_32&partnerID=40&md5=256e54fa2a2b38c0dbd4a1cb21848436"
"10.1007/978-3-319-25964-2_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955303978&doi=10.1007%2f978-3-319-25964-2_5&partnerID=40&md5=e28f72227a35c683a24b72af7610e51f"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996593750&partnerID=40&md5=716a5820dcb49ed4c9290b5eb5e2ea0d"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967185307&partnerID=40&md5=d27e5bdd450ab2616ecb69971622ae94"
"10.1007/978-3-319-39904-1_12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976518521&doi=10.1007%2f978-3-319-39904-1_12&partnerID=40&md5=661651473f814c03eb66edb69dff0d01"
"10.1007/978-3-319-39570-8_15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977537264&doi=10.1007%2f978-3-319-39570-8_15&partnerID=40&md5=f06a9a75e2ed9a79621a72f39fcb94e1"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978496206&partnerID=40&md5=f19c70a4f1a5e9fcbe2a68128706cd17"
"10.1007/978-3-319-47846-3_4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995426613&doi=10.1007%2f978-3-319-47846-3_4&partnerID=40&md5=523b7c8de5c519a442f8ce508ff1f072"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977509560&partnerID=40&md5=1c692e15dcce814e0f02f55b2b580a6f"
"10.1080/08927022.2015.1008471","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942990114&doi=10.1080%2f08927022.2015.1008471&partnerID=40&md5=a5d29af01039828e900cbc551e7c528b"
"10.1007/978-3-319-47443-4_3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992472485&doi=10.1007%2f978-3-319-47443-4_3&partnerID=40&md5=fd0a36f67190a30e0c8c944b1a9c5172"
"10.1093/bioinformatics/btw546","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016268385&doi=10.1093%2fbioinformatics%2fbtw546&partnerID=40&md5=b40c4da0c392fa14ff6adeb335e2e6a4"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976513929&partnerID=40&md5=b6c19096f34a1312ee010e4a44d9ee8e"
"10.3390/ijms16010747","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920281972&doi=10.3390%2fijms16010747&partnerID=40&md5=28314c6edcc86957629dfb477d5148b1"
"10.1109/ICRITO.2015.7359256","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961778393&doi=10.1109%2fICRITO.2015.7359256&partnerID=40&md5=e4f150b76f2a3599915d79307e415694"
"10.1109/ICRITO.2015.7359265","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961840054&doi=10.1109%2fICRITO.2015.7359265&partnerID=40&md5=c3e5cf63445921bb5fc6cd75333834bb"
"10.3390/ijms161226214","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949939037&doi=10.3390%2fijms161226214&partnerID=40&md5=fbd272ea2ee02d24cca7f9f0d345ccc4"
"10.1109/FIE.2015.7344051","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960424946&doi=10.1109%2fFIE.2015.7344051&partnerID=40&md5=85ef31f038901700c441e12368bb406c"
"10.1002/stvr.1522","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955634486&doi=10.1002%2fstvr.1522&partnerID=40&md5=b79e98069dbb417832da7f167a2416f7"
"10.1007/s00778-015-0395-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947130257&doi=10.1007%2fs00778-015-0395-0&partnerID=40&md5=252c39a83f2da25a6793ade4716320db"
"10.1109/TSA.2015.13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961833432&doi=10.1109%2fTSA.2015.13&partnerID=40&md5=2c2cfc32f35712c19fc03ce7f82487d6"
"10.1109/SBES.2015.17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962319899&doi=10.1109%2fSBES.2015.17&partnerID=40&md5=d4294485035a463bb6173d6e0dce60ef"
"10.11897/SP.J.1016.2015.02318","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949999773&doi=10.11897%2fSP.J.1016.2015.02318&partnerID=40&md5=65e53f8f92bb3ced26aa2fb5b78fe2d9"
"10.1109/TSE.2015.2436920","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961848645&doi=10.1109%2fTSE.2015.2436920&partnerID=40&md5=186767525e60ce784408e6803e7ad222"
"10.1145/2818639","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951980271&doi=10.1145%2f2818639&partnerID=40&md5=be854c5e7da81248618b3b81da2a4a2c"
"10.1109/ITSC.2015.131","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950264512&doi=10.1109%2fITSC.2015.131&partnerID=40&md5=a32ced523917e01fdf336f0e51f5a47f"
